tb21_id,rank,task_id,source,skill,domain,task_form,overall,reason,preview
sqlite-with-gcov,2,task_004618_d562309e,TMax-15K,5,5,4,5,Vendored SQLite source with deliberately disabled build features; repair config and compile sqlite3 with them enabled.,"I need you to process a large hierarchical sales dataset using SQLite, but we are working in an isolated environment. I've provided the source code for SQLite in `/app/sqlite-src-3410200`. Your goals are to: 1. Fix and compile the vendored "
sqlite-with-gcov,3,rts_task_8bc9362364eccd860637ab4f,Recursive-Task-Synthesis,5,4,3,4,"Find the required CFLAGS, rebuild, and verify the resulting instrumentation section exists — the exact crux of the gcov check.","In the project directory at /home/adrian/Documents/from-crashes-to-exploits/buggy-png, inspect BUILD.md to discover the CFLAGS environment variable required for debug symbols. Build the buggy-png binary with those flags (verify .debug_info "
sqlite-with-gcov,4,task_003443_adaae044,TMax-15K,4,5,3,4,Compile the SQLite amalgamation with a specific compile-time feature enabled by fixing its Makefile.,"I am a bioinformatics researcher organizing several large environmental and genomic datasets. We are building a web portal where external scientists can submit SQL queries to aggregate and analyze our data. However, we need a strict query v"
sqlite-with-gcov,5,rts_task_afd60c089eb038e4ad5ef336,Recursive-Task-Synthesis,4,4,5,4,Build a database engine from a source tarball into a prefix and make its binaries resolve from PATH in a clean shell.,"Build PostgreSQL 16.2 from source and install it to `/home/bpdp/software/postgresql/16.2`. Download the source tarball from `https://ftp.postgresql.org/pub/source/v16.2/postgresql-16.2.tar.bz2`, configure, compile, and install. After instal"
sqlite-with-gcov,6,tw_8593,TerminalWorld-Seeds-Clean,4,4,5,4,Compile a C program from its source tarball and install it system-wide; same genre and comparable depth.,"Compile and install the `st` terminal emulator (version 0.4.1) from source. Download the source tarball from `http://dl.suckless.org/st/st-0.4.1.tar.gz`, build it, install it system-wide, and then uninstall it using the provided uninstall t"
sqlite-with-gcov,7,task_002996_9b750971,TMax-15K,4,4,4,4,Fix Makefile.in then ./configure --prefix=/usr/local && make install so the compiled binary is usable from PATH.,"You are a data engineer building a lightweight ETL pipeline and serving its results via an HTTP API, using only Bash and core Unix tools. You need to complete the following multi-stage workflow: 1. **Fix and Install Vendored Package**: We r"
sqlite-with-gcov,8,tw_17688,TerminalWorld-Seeds-Clean,5,4,5,4,"Build with a non-default feature set selected through configure flags, then install the binary where PATH finds it.","Build VIM from source with the `huge` feature set enabled, including support for Python 2, Ruby, Lua, Perl, cscope, and GTK2 GUI. Install the built binary to `/usr/bin/vim` (i.e. use `/usr` as the install prefix). The environment has Python"
sqlite-with-gcov,9,rts_task_5a41945f6aee8021462f8a93,Recursive-Task-Synthesis,5,4,3,4,Rebuild a C tool with debug instrumentation by locating the right Makefile flags and verifying the binary carries it.,"Massdns source code is in /massdns. Rebuild massdns with debug symbols enabled (check the Makefile/README for the appropriate target or flags), save the full build log to /massdns/build.log, and verify the compiled binary contains debug inf"
sqlite-with-gcov,10,tw_417753,TerminalWorld-Seeds-Clean,4,4,5,4,"Pre-supplied local source archive, no network: build and install a C library system-wide from it.",Install libwebsockets version 4.2.0 from source on this CentOS 7 system. The source archive `v4.2.0.tar.gz` is already available in the current directory. Build and install the library so that it is available system-wide. The installation s
torch-pipeline-parallelism,1,task_000816_72e21ee9,TMax-15K,4,3,4,4,Distribute rows of a matrix over mpi4py ranks and gather exact log-softmax results; closest thing in the pool to rank-partitioned exact compute.,"You are acting as a bioinformatics software engineer. We have a set of high-dimensional deep learning embeddings representing viral genomic sequences, stored in an HDF5 file. We need to compute the pairwise attention log-scores between all "
torch-pipeline-parallelism,2,task_003980_d394a7e3,TMax-15K,4,3,4,4,"Make numerical output independent of MPI process count, mirroring the world_size 1 vs 2 equivalence the verifier enforces.",You are a performance engineer working on a distributed scientific simulation. Your team noticed that the application produces slightly different final results depending on the number of MPI processes used. This non-reproducibility is suspe
torch-pipeline-parallelism,3,task_001552_7ed8f9bf,TMax-15K,4,3,4,4,"Per-rank ownership of a slice of work in an MPI solver written to a precise spec, with results reassembled exactly.",You are a scientific computing assistant helping a researcher run parallel simulations of a 1D diffusion process to study the numerical stability and distributional spread of a pollutant. Your goal is to write and execute an MPI-parallelize
torch-pipeline-parallelism,4,tw_668448,TerminalWorld-Seeds-Clean,3,5,3,3,Runs a torch distributed training job on the gloo CPU backend — the same process-group runtime this task builds on.,Clone the `ezpz` library from `https://github.com/saforem2/ezpz` into a timestamped subdirectory under `/root/tmp/polaris-talk/`. Use the format `YYYY-MM-DD-HHMMSS` (e.g. `2026-04-08-143211`) for the timestamped directory name. Install CPU-
torch-pipeline-parallelism,5,facebookresearch__fvcore.a491d5b9.lm_rewrite__m0xnjits,SWE-Smith-Seeds-Clean,4,5,2,3,Custom autograd Function nodes inside the computation graph; forward/backward graph semantics are the crux of AFAB too.,# JitModelAnalysis ignores prim::PythonOp and prim::CallFunction operations I've found an issue with the `_should_ignore_node` method in `JitModelAnalysis` class. It's not properly handling certain operations in the computation graph. ## Re
torch-pipeline-parallelism,6,task_009562_91210c7c,TMax-15K,3,5,3,3,Reconstruct an nn.Module from state_dict shapes and reproduce exact float outputs under eval; torch module internals.,"You are a Machine Learning Engineer tasked with preparing a clean dataset, reconstructing an undocumented PyTorch model architecture, and running a reproducible inference pipeline. You have been provided with a workspace directory at `/home"
torch-pipeline-parallelism,7,keras-team__keras-20609,SWE-Rebench-Tasks-Clean,4,4,2,3,Replica count changing model output is precisely the failure mode a pipeline-parallel implementation must not have.,"A git repository with the project this issue is about is checked out somewhere under / (commonly /<project-name>). Find it and work there. Keras 3 gives incorrect output from evaluate/fit in distributed context In Keras 3, changing the numb"
torch-pipeline-parallelism,8,tw_718060,TerminalWorld-Seeds-Clean,3,5,4,3,"Build a nested nn.Module from a written spec, run a forward pass, and account for parameters and compute per layer.","Use `torchmeter` to analyze a PyTorch model and save profiling results to two output files. The working directory is `/app`. Define a neural network called `ExampleNet` (with a `classifier`, `backbone`, and `gap` layer as described below) a"
torch-pipeline-parallelism,9,facebookresearch__fvcore.a491d5b9.lm_rewrite__pcccevul,SWE-Smith-Seeds-Clean,3,5,2,3,Walk a torch module tree counting parameters per submodule — the same traversal used to partition layers evenly.,# parameter_count() function returns incorrect module parameter counts ## Description I discovered an issue with the `parameter_count()` function in fvcore. It's not correctly aggregating parameter counts for modules and submodules. Here's 
torch-pipeline-parallelism,10,task_003899_3e4bce86,TMax-15K,3,3,4,3,Implement a parallel numerical kernel with mpi4py from a written spec and validate against reference convergence values.,You are acting as a research assistant for a computational physics lab. We need to integrate a 2D scalar field over a unit square domain using a distributed parallel computing approach to handle large mesh sizes. Your task is to implement a
torch-tensor-parallelism,1,task_000816_72e21ee9,TMax-15K,4,3,4,4,"Row-block partition of a matrix computation across ranks, recombined to match the serial result exactly.","You are acting as a bioinformatics software engineer. We have a set of high-dimensional deep learning embeddings representing viral genomic sequences, stored in an HDF5 file. We need to compute the pairwise attention log-scores between all "
