tb21_id,rank,task_id,source,skill,domain,task_form,overall,reason,preview
sam-cell-seg,8,data-science_20260606_172554_008,CalibForge,4,3,4,3,Containment against polygons with holes; correct polygon semantics for the polyline masks the TB task must emit,"I have three datasets describing Metro City's healthcare infrastructure: - `/app/facilities.csv` — 15 healthcare facility locations (columns: `id`, `name`, `lat`, `lon`) - `/app/boundary.geojson` — the city boundary polygon in WGS84 (EPSG:4"
sam-cell-seg,9,facebookresearch__fvcore.a491d5b9.func_basic__9v6fbo43,SWE-Smith-Seeds-Clean,4,5,2,3,Coordinate transform flips the wrong axis in Meta's own CV utility library - the xy bookkeeping that breaks mask conversion,# HFlipTransform incorrectly flips y-coordinates instead of x-coordinates ## Description The `HFlipTransform` class is incorrectly flipping the y-coordinates (vertical axis) instead of the x-coordinates (horizontal axis) when applying the t
sam-cell-seg,10,task_13495,Terminal-Lego-15k,4,4,3,3,"Localise an object in an image and be judged by IoU overlap with truth; localisation plus overlap scoring, weak but non-FREE verifier","# Task: Find Wally/Waldo in an Image Using Python ## Objective Write a Python script that can locate Wally (Waldo) in a ""Where's Wally?"" image using computer vision and/or machine learning techniques. The script should analyze an input imag"
sanitize-git-repo,1,security_20260510_062946_007,CalibForge,5,5,5,5,"Triage a scanner report over a git repo, replace real secrets with the literal <your-aws-access-key-id>-style placeholders, and purge them from git log -p --all.",Our security team ran a secret scanner on the `stellar` repository and flagged 23 potential issues. The scanner output is in `/app/scan_report.txt`. Management wants all *actual* security threats removed from both current files and git hist
sanitize-git-repo,2,security_20260430_081156_007,CalibForge,5,5,4,5,"Same placeholder taxonomy - AWS key, GitHub ghp_, HuggingFace hf_ - detected and replaced consistently across a whole tree, strongly verified",Our log aggregation system inadvertently captured sensitive credentials in application logs. The logs are stored in `/app/logs/` and include both regular `.log` files and gzipped rotated logs in the `archive/` subdirectory. Please sanitize 
sanitize-git-repo,3,security_20260416_172928_007,CalibForge,5,5,4,4,Strip credentials from the entire git history while all current files stay intact - the requirement that the secret not be present anywhere,"Our production server was compromised last week. The security team detected unusual outbound traffic and locked the server down, but we need a full incident report and the repository sanitized. The server is at `/app/server` and we've prese"
sanitize-git-repo,4,task_001329_30ac46c8,TMax-15K,5,5,4,4,"Replace AWS key values with a fixed placeholder in exactly the contaminated config files, nothing else; pinned expected content","You are a security engineer assigned to perform credential rotation and sensitive data cleanup on a web application's server. The application's configuration files are located in the directory `/home/user/app_configs/`. Recently, the old da"
sanitize-git-repo,5,security_20260509_202829_005,CalibForge,5,5,3,4,Enumerate every real secret in a repo's history while rejecting test and placeholder values - the false-positive discipline the TB task needs,"A security incident has been reported on a development repository at `/app/repo`. During a routine audit, the security team found indications that credentials may have been exposed in the repository's git history. The development team claim"
sanitize-git-repo,6,task_11504,Terminal-Lego-15k,5,5,4,4,Remove an api_keys.txt from all of git history rather than just deleting it at HEAD,# Task: Remove a Sensitive File from Git History ## Objective You have a Git repository that contains a sensitive file (`credentials/api_keys.txt`) that was accidentally committed in the past. The file has since been part of multiple merges
sanitize-git-repo,7,system-administration_20260603_181444_008,CalibForge,4,5,4,4,"Rewrite history so a tracked file never existed, with the repository still usable afterwards","The git repository at `/app/repo` is corrupted. Recover the full original commit history (4 commits), then rewrite the history to completely remove `config.ini` from all commits (as if it was never tracked), add a `.gitignore` containing `*"
sanitize-git-repo,8,tw_329715,TerminalWorld-Seeds-Clean,4,5,4,4,Undo an already-pushed commit that added secret.key; history rewrite on a published branch,Undo a mistaken commit that was already pushed to a remote Git repository. The repository at `https://github.com/jrogue/sample.git` currently has a commit that added a file called `secret.key` which should not have been pushed. Your goal is
sanitize-git-repo,9,security_20260601_053159_003,CalibForge,4,5,3,4,"Build the detector: AKIA, ghp_, github_pat_ and entropy heuristics over a directory, skipping binaries",A security audit revealed that several credentials were accidentally committed to the repository at `/app/repo/`. Your task is to create a scanner at `/app/scanner.py` that detects these secrets. The scanner should: - Recursively scan all f
sanitize-git-repo,10,task_12998,Terminal-Lego-15k,4,4,4,3,Delete only the secret-bearing rows from a history store and leave every clean row untouched - the do-not-damage-clean-files constraint,# Task: Selectively Delete Sensitive Entries from IPython/Jupyter History Database ## Description IPython and Jupyter store command history in a SQLite database. When sensitive information (like passwords) is accidentally typed into an IPyt
schemelike-metacircular-eval,1,software-engineering_20260604_002443_021,CalibForge,5,5,5,5,"A Scheme interpreter with closures, cons cells, quote/lambda/define and stdin-driven evaluation; every piece eval.scm needs, verifier strength 1.0","Write a Scheme interpreter at `/app/scheme.py` that reads Scheme expressions from stdin (one per line), evaluates them in order, and prints each result on a separate line. State persists across expressions within a single invocation. Your i"
schemelike-metacircular-eval,2,software-engineering_20260425_072438_022,CalibForge,5,5,5,5,Interpreter for an s-expression functional language with cons/car/cdr - same reader plus eval/apply construction,"# MiniLang Interpreter Implement an interpreter for MiniLang, a small functional programming language with s-expression syntax. The interpreter must be written in Python and be able to run MiniLang programs from the test files in `tests/`. "
schemelike-metacircular-eval,3,software-engineering_20260419_065313_022,CalibForge,5,4,4,4,"Write the evaluator: closures, let/letrec recursive bindings, thunks and forcing - environment-model reasoning at full depth","I'm building a lazy (call-by-need) functional language called LazyLang. The parser is done in `/app/parser.py`, but I need you to implement the evaluator. The language has: - Integers and arithmetic operators (`+`, `-`, `*`, `/`, `==`, `<`,"
schemelike-metacircular-eval,4,task_09619,Terminal-Lego-15k,5,4,4,4,"Self-hosting: write a language that interprets itself, the bootstrapping property this TB2.1 task is really testing",# Compiler Bootstrapping: Write a Self-Interpreting Language ## Background Compiler bootstrapping is a fascinating technique where a language's compiler (or interpreter) is written in the language itself. This seems paradoxical at first - h
schemelike-metacircular-eval,5,software-engineering_20260615_143301_015,CalibForge,4,5,4,4,Lisp-shaped interpreter with define/if and nil semantics; special forms plus an environment,"I need a minimal LISP interpreter. Write a C program at /app/interp.c that reads an S-expression from /app/input.lsp, evaluates it, and writes the result to /app/output.txt. The interpreter must handle: - Integer literals (e.g., 42, -7), an"
schemelike-metacircular-eval,6,software-engineering_20260604_003113_014,CalibForge,4,5,3,4,Mini Lisp in C with GC - cons cells and environment lifetimes made explicit,"I've been working on a mini Lisp interpreter in C (`/app/lisp.c`) with a mark-and-sweep garbage collector. The interpreter works fine for small programs — arithmetic, closures, recursion all seem correct. But whenever I try to run anything "
schemelike-metacircular-eval,7,software-engineering_20260601_053159_008,CalibForge,4,5,3,4,Repair an s-expression reader that mishandles malformed input; eval.scm must parse .scm text itself,"I've been making some changes to my Lisp interpreter, but I seem to have introduced a regression in the parser. Some malformed input that should be rejected is being silently parsed incorrectly. For example, the expression `(+ 2a)` is being"
