tb21_id,tb21_preview,rank,score,source,task_id,origin,text
prove-plus-comm,"Fix the incomplete proof of addition commutativity in the file plus_comm.v. The file contains a partial proof that needs to be completed.

The theorem states that addition is commu",26,0.068873,Recursive-Task-Synthesis,rts_task_89dd55234beffb872fab5594,hf:Zhongzhi1228/Recursive-Task-Synthesis,"Harden the server by blocking incoming TCP traffic on port 8083 using iptables.
Add the necessary rule, ensuring it persists across reboots.
Save the IPv4 rules to /etc/sysconfig/iptables.
Enable the iptables service.
After enabling the firewall, verify the block is effective by probing port 8083 locally and save the proof to /logs/probe/blocked.log."
prove-plus-comm,"Fix the incomplete proof of addition commutativity in the file plus_comm.v. The file contains a partial proof that needs to be completed.

The theorem states that addition is commu",27,0.068699,TMax-15K,task_001537_d393b058,hf:allenai/TMax-15K,"You are assisting a cloud architect with migrating a legacy Git-based configuration management system. The previous administrator left behind an audio voicemail with some crucial missing context, a compiled legacy binary that needs to be rewritten in Rust, and a list of infrastructure requirements."
prove-plus-comm,"Fix the incomplete proof of addition commutativity in the file plus_comm.v. The file contains a partial proof that needs to be completed.

The theorem states that addition is commu",28,0.068008,Recursive-Task-Synthesis,rts_task_5eb9edd8702740ef07b72933,hf:Zhongzhi1228/Recursive-Task-Synthesis,"The file `/app/burbuja.s` contains a partial ARM64 assembly bubble sort.
It does not assemble as-is: the program references functions and data that are not defined.
Your job is to diagnose the assembly errors, fix `/app/burbuja.s` so that it sorts the integer array `[42, 17, 93, 5, 81, 30, 67, 12, 22, 51]`, and produces an executable at `/app/burbuja` that prints exactly two lines:
- First line: `Arreglo desordenado: [42, 17, 93, 5, 81, 30, 67, 12, 22, 51]`
- Second line: `Arreglo ordenado: [5, 12, 17, 22, 30, 42, 51, 67, 81, 93]`
Additionally, write a brief diagnosis of the issues you encount"
prove-plus-comm,"Fix the incomplete proof of addition commutativity in the file plus_comm.v. The file contains a partial proof that needs to be completed.

The theorem states that addition is commu",29,0.067201,TerminalWorld-Seeds-Clean,tw_125661,/data/yichuan_wang/tmax-9b-centralia/data/sources/tw-extract/tasks/tw_125661,Write the string `completed` to the file `/app/result.txt`.
prove-plus-comm,"Fix the incomplete proof of addition commutativity in the file plus_comm.v. The file contains a partial proof that needs to be completed.

The theorem states that addition is commu",30,0.067198,Recursive-Task-Synthesis,rts_task_75cd110d98355f905efb192c,hf:Zhongzhi1228/Recursive-Task-Synthesis,"Configure a Node.js environment with rtx: set Node.js 18 as the global default and create a project at /app/test-project that uses Node.js 16 locally.
Then, following the size‑retention rules you find in the workspace, safely clean /app/tmp, produce a cleanup report that applies the discoverable template, and assemble an evidence bundle at /app/audit-bundle/ containing relevant proof of your work and a manifest.md."
pypi-server,"Create a python package called vectorops, then build this package and set up a pypi server on port 8080 locally which also hosts this package. It should be possible to use the addr",1,0.194681,TerminalWorld-Seeds-Clean,tw_485539,/data/yichuan_wang/tmax-9b-centralia/data/sources/tw-extract/tasks/tw_485539,"Set up a Python virtual environment at `~/python_venv/myproject` and use it to install a package called `myutility_internal` from a local PyPI server that serves packages from `~/test/myutil`. The local PyPI server should be accessible at `http://localhost:8080/`.

Once the package is installed and importable, capture its version string by importing `myutility_internal` and accessing its `__version__` attribute. Write the version string output to `/app/result.txt`."
pypi-server,"Create a python package called vectorops, then build this package and set up a pypi server on port 8080 locally which also hosts this package. It should be possible to use the addr",2,0.168671,Recursive-Task-Synthesis,rts_task_736103bee673e04ab24a1b72,hf:Zhongzhi1228/Recursive-Task-Synthesis,"Create a Python virtual environment at `~/python_venv/myproject` and install the package `myutility_internal` from a local PyPI server that serves packages from `~/test/myutil`.
The local PyPI server must be reachable at `http://localhost:8080/`.
After installation, capture the installed package version and write it to `/app/result.txt`.
Fetch the local PyPI server's simple index page (`http://localhost:8080/simple/`) and save the full response to `/app/pypi_index_response.txt`.
Then generate an environment index file at `~/env_index.txt` that lists every installed package and its version for "
pypi-server,"Create a python package called vectorops, then build this package and set up a pypi server on port 8080 locally which also hosts this package. It should be possible to use the addr",3,0.16002,Recursive-Task-Synthesis,rts_task_aeeeefb3471b940d70ab8de3,hf:Zhongzhi1228/Recursive-Task-Synthesis,"Set up a Python virtual environment at `~/python_venv/myproject` and install the package `myutility_internal` from a local PyPI server.
The server must serve packages from `~/test/myutil` and be accessible at `http://localhost:8080`.
Write the package’s version (from its `__version__` attribute) to `/app/result.txt`.
Create an environment index at `~/env_index.txt` listing every installed package with its version, one per line in `package==version` format."
pypi-server,"Create a python package called vectorops, then build this package and set up a pypi server on port 8080 locally which also hosts this package. It should be possible to use the addr",4,0.157847,TMax-15K,task_002076_9218eac0,hf:allenai/TMax-15K,"I need you to build a high-performance expression evaluation REST API. We are using a custom C-accelerated Python package called `fast-eval` which is vendored in `/app/fast-eval`. However, the package is currently broken and won't install."
pypi-server,"Create a python package called vectorops, then build this package and set up a pypi server on port 8080 locally which also hosts this package. It should be possible to use the addr",5,0.144092,Recursive-Task-Synthesis,rts_task_57521db5f46dbc76c1bbdda0,hf:Zhongzhi1228/Recursive-Task-Synthesis,"Set up a Python virtual environment at `~/python_venv/myproject` and use it to install the package `myutility_internal` (name=myutility_internal) from a local PyPI server that serves packages from `~/test/myutil`.
The server should be reachable at `http://localhost:8080/`.
First, ensure the local package metadata index (`packages.json`) is up-to-date with the wheel files in `~/test/myutil` and start the local PyPI server.
Before installing, verify that the server is operational by fetching `http://localhost:8080/simple/` and logging the HTTP status code to `/app/server_health.txt`.
After the i"
pypi-server,"Create a python package called vectorops, then build this package and set up a pypi server on port 8080 locally which also hosts this package. It should be possible to use the addr",6,0.143343,TMax-15K,task_001756_d8f5e8b4,hf:allenai/TMax-15K,You are a build engineer managing a polyglot Python package called `math_accelerator` that provides high-performance numerical algorithms. The project resides in `/home/user/math_accelerator`.
pypi-server,"Create a python package called vectorops, then build this package and set up a pypi server on port 8080 locally which also hosts this package. It should be possible to use the addr",7,0.141301,Recursive-Task-Synthesis,rts_task_9173775e4fed0b1b6ea3bb20,hf:Zhongzhi1228/Recursive-Task-Synthesis,"Build the package from source at `~/src/myutility_internal` into a wheel, place the wheel into `~/test/myutil`, and start a local PyPI server on port 8080 serving that directory.
Create a Python virtual environment at `~/python_venv/myproject`, install the package from your local server, then capture its version by importing `myutility_internal` and reading its `__version__` attribute, writing the version string to `/app/result.txt`.
Finally, generate an environment index file at `~/env_index.txt` listing every installed package and its version for that virtual environment."
pypi-server,"Create a python package called vectorops, then build this package and set up a pypi server on port 8080 locally which also hosts this package. It should be possible to use the addr",8,0.128862,Recursive-Task-Synthesis,rts_task_70ff71f74af760685fa4c933,hf:Zhongzhi1228/Recursive-Task-Synthesis,"Set up a local PyPI server on port 8080 that serves the package directory indicated by the workspace README.
Start the server with logging enabled so the requests can be inspected later.
Create a Python virtual environment at ~/python_venv/myproject, install the `myutility_internal` package from `http://localhost:8080/` into it, and write the **exact** installed version to `/app/result.txt`.
The version must be obtained from the actual installed package—do not hardcode it.
Keep the server running.
Confirm that the server log shows the package was fetched before considering the task complete."
